date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,main,solar_output,wind_output,total_renewable,renewable_ratio,energy_source
2015-02-07 08:53:00,19.65,19.4725,48.0,452.5,0.0027476004677509,0,325.62769714479646,520.504539111482,314.2104452211769,834.7149843326589,2.5634029035358354,ECO_SOURCE
2015-02-09 15:42:59,21.9633333333333,37.56,439.0,1828.33333333333,0.0061441318990109,1,2912.5384236361797,488.0487486008942,162.86313440565692,650.9118830065511,0.2234861101656868,MAINS
2015-02-08 08:23:00,19.29,31.2,14.0,438.0,0.0043156941375931,0,276.1090489987432,297.1609911039732,244.27555408169712,541.4365451856703,1.960951830985209,ECO_SOURCE
2015-02-05 18:04:59,22.0,24.1,0.0,844.0,0.0039372678336153,0,364.9151765489933,399.39350429119537,213.3875420840829,612.7810463752783,1.6792424260628322,ECO_SOURCE
2015-02-06 11:51:00,21.65,20.34,465.5,789.5,0.0032491285240774,1,2293.9944141454407,325.10902660766095,103.14774877708052,428.25677538474145,0.18668605849429487,MAINS
2015-02-09 11:29:00,21.29,33.1725,481.5,1414.5,0.0051996153177945,1,1777.8228480930745,353.14164332794087,209.613687493548,562.7553308214889,0.31654184860156936,MAINS
2015-02-07 00:38:00,20.0,18.7,0.0,437.5,0.0026962878914887,0,406.4352977619051,347.39991166465836,217.51305858180277,564.9129702464611,1.3899210362811407,ECO_SOURCE
2015-02-05 02:21:00,21.0,25.0,0.0,444.0,0.0038411240057139,0,439.74739133143464,493.39583429282624,77.22695594318029,570.6227902360065,1.2976149523214158,ECO_SOURCE
2015-02-08 01:34:59,19.5666666666667,30.1666666666667,0.0,442.666666666667,0.0042447297696501,0,373.8832697684852,195.2878019661304,132.24023611586068,327.5280380819911,0.8760168335020766,MAINS
2015-02-10 09:33:00,21.1,36.2,447.0,821.0,0.005612063544187,1,2227.209941377057,308.5120928376975,317.6342335774489,626.1463264151464,0.2811348471388412,MAINS
2015-02-10 05:18:00,20.15,33.0,0.0,451.5,0.0048188642925995,0,254.1449024204398,360.81156114175724,198.03428752483887,558.8458486665961,2.198926058890924,ECO_SOURCE
2015-02-09 06:04:00,19.445,26.7,0.0,462.0,0.0037255308668098,0,394.82899392202125,579.9636120331987,200.92085843505868,780.8844704682574,1.977778943515182,ECO_SOURCE
2015-02-06 22:53:59,20.0,18.84,0.0,439.0,0.0027165621661509,0,496.76500502617586,470.63842554002633,217.27315037828103,687.9115759183073,1.3847826818679778,ECO_SOURCE
2015-02-08 04:14:59,19.29,31.29,0.0,439.5,0.0043282298833415,0,227.32532446401544,623.225951666859,118.86173539259315,742.0876870594522,3.2644303436457704,ECO_SOURCE
2015-02-09 18:01:00,22.1,37.9,426.0,1803.25,0.0062527167593995,1,891.1917900090015,501.7559191866967,126.90000854622318,628.6559277329198,0.7054103670844747,MAINS
2015-02-05 11:23:00,22.2,26.6,454.666666666667,1069.0,0.0044022647703782,1,2671.497820473651,621.7007382125797,181.64053357647387,803.3412717890536,0.3007081891036778,MAINS
2015-02-07 12:10:00,22.89,17.65,341.0,457.0,0.0030394553212435,0,1746.2223844867704,209.12064180592677,277.0348270160555,486.15546882198225,0.27840409855063647,MAINS
2015-02-05 13:32:00,22.29,26.1666666666667,334.333333333333,900.333333333333,0.0043540073665379,1,1106.1762590868243,476.76536584682657,257.9234289772548,734.6887948240814,0.6641697367746665,MAINS
2015-02-10 00:19:00,20.29,33.0,0.0,488.0,0.004861092042156,0,422.62777776747333,521.0215147581652,209.80878681739927,730.8303015755644,1.7292528792976352,ECO_SOURCE
2015-02-09 07:01:59,19.29,26.1,0.0,470.0,0.0036061541641287,0,1793.1160945314748,412.6903354174942,389.25404743119964,801.9443828486939,0.44723505928835844,MAINS
2015-02-07 06:51:00,19.79,19.2,0.0,444.0,0.0027327330336943,0,1755.7280331107281,549.7143366318478,118.7688689129042,668.483205544752,0.3807441659175199,MAINS
2015-02-08 08:32:59,19.245,31.15,6.0,424.5,0.0042965848707755,0,275.21954780061634,361.42496059713955,83.36508240514664,444.7900430022862,1.6161280932142064,ECO_SOURCE
2015-02-04 18:53:00,22.39,27.39,0.0,620.0,0.0045870824294015,0,584.0157668276809,744.7592230281787,82.46859246449696,827.2278154926756,1.4164477441869419,ECO_SOURCE
2015-02-06 20:50:00,20.2,19.1,0.0,453.0,0.0027886788419793,0,493.4796390588422,425.78422085881374,250.12450470443216,675.9087255632459,1.3696790547474866,ECO_SOURCE
2015-02-07 16:32:00,20.865,19.945,13.5,435.75,0.0030351977704683,0,2488.325953165064,624.9935629807292,211.9788849889019,836.972447969631,0.3363596505132421,MAINS
2015-02-05 06:42:00,20.84,22.945,0.0,449.0,0.0034888958384856,0,1395.894127008961,706.8264790713874,265.5940086474806,972.4204877188681,0.6966291131280228,MAINS
2015-02-10 06:10:00,20.1,33.09,0.0,447.333333333333,0.0048170646240456,0,1095.1479226655015,367.85087966053015,399.6510290573047,767.5019087178348,0.7008203118806062,MAINS
2015-02-08 16:38:00,19.5333333333333,26.89,31.0,430.0,0.0037729964786778,0,240.33711223011932,704.7095080111494,13.544312070682825,718.2538200818323,2.988526463587174,ECO_SOURCE
2015-02-10 08:18:00,20.29,33.09,0.0,449.0,0.0048744534616992,0,260.1080912010351,608.6396861554849,200.8159767656244,809.4556629211094,3.111997243851552,ECO_SOURCE
2015-02-06 12:53:00,21.7,20.0,377.75,757.75,0.0032043703156642,1,1487.4411865540965,429.78197827286994,82.55612800220258,512.3381062750725,0.34444259773523445,MAINS
2015-02-07 13:53:59,22.7,17.0333333333333,153.333333333333,441.666666666667,0.0028990149006283,0,2332.8795781146446,792.0871858169614,244.9996908936613,1037.0868767106226,0.4445522548355289,MAINS
2015-02-07 15:59:00,21.29,19.1,48.0,438.0,0.0029832453374038,0,1311.286339029773,476.872398253587,247.94215978381203,724.814558037399,0.5527507886444487,MAINS
2015-02-05 20:53:00,21.0,19.7,0.0,476.0,0.0030228482235861,0,491.7704706949211,356.72894114382757,101.39951712738869,458.12845827121623,0.9315900111363635,MAINS
2015-02-05 16:23:00,22.4266666666667,26.6966666666667,429.0,1088.0,0.0044801828822053,1,1157.0885847540526,212.52227679546633,45.878658031667115,258.4009348271334,0.2233199240160669,MAINS
2015-02-08 18:30:59,19.34,27.445,0.0,425.0,0.0038050230787118,0,477.32902753527867,626.207857358336,234.36745734049086,860.5753146988269,1.802897508962459,ECO_SOURCE
2015-02-05 19:00:00,21.2,21.195,0.0,611.5,0.0032938723973068,0,1238.7263952580734,503.67325511440635,186.43327509295057,690.1065302073569,0.5571097320999459,MAINS
2015-02-07 07:05:00,19.7,19.29,0.0,449.0,0.0027302380307993,0,206.75129822860595,263.7286212226138,309.2943739531267,573.0229951757406,2.7715569386275205,ECO_SOURCE
2015-02-09 15:11:59,21.89,36.95,444.0,1684.0,0.0060161288067652,1,2582.075941970678,330.18882981212386,253.04977247744566,583.2386022895695,0.22587972445319843,MAINS
2015-02-05 03:01:00,21.0,24.89,0.0,445.0,0.0038241191513591,0,2756.5161072915967,471.38864610994597,93.65979615506275,565.0484422650087,0.20498644675804006,MAINS
2015-02-09 10:47:59,21.0,32.4725,454.0,1289.25,0.0049984623285902,1,1396.7888135425337,660.8612412715203,39.788149022801505,700.6493902943217,0.5016144054857768,MAINS
2015-02-09 19:21:59,20.8233333333333,35.8266666666667,0.0,1182.66666666667,0.0054591711830722,0,734.2183433323485,292.5113644629917,249.4926900862144,542.0040545492061,0.7382055480788562,MAINS
2015-02-09 23:57:59,20.39,32.9,0.0,505.0,0.0048765158292672,0,486.3852114512162,190.7527017418306,168.04137562519938,358.79407736703,0.7376747255462486,MAINS
2015-02-05 03:29:00,21.0,24.7,0.0,439.0,0.0037947493066615,0,2344.404202877278,620.4448193051346,230.3691609120528,850.8139802171875,0.3629126663281813,MAINS
2015-02-08 06:10:00,19.2,31.6,0.0,437.5,0.0043467969176909,0,203.35979157671125,812.4882877042547,274.9705578362776,1087.4588455405324,5.347462431531466,ECO_SOURCE
2015-02-09 01:07:00,19.39,27.0666666666667,0.0,465.333333333333,0.0037640215599955,0,2581.268169794613,571.7171834190119,195.68173364089924,767.3989170599111,0.29729530857732295,MAINS
2015-02-10 01:53:00,20.29,32.9,0.0,462.0,0.0048462466884512,0,394.621830242541,476.8013594806217,403.5947300544933,880.396089535115,2.2309867880193277,ECO_SOURCE
2015-02-08 17:22:00,19.39,27.175,7.0,421.0,0.0037791784520693,0,423.9257698532315,466.8907811840958,124.38229879812928,591.273079982225,1.3947561625869813,ECO_SOURCE
2015-02-07 18:48:00,20.2,23.2,0.0,435.0,0.0033905588625044,0,488.5167416067515,383.46046306273604,47.00395146915215,430.46441453188817,0.8811661461510472,MAINS
2015-02-06 12:08:00,21.7,20.39,494.0,791.0,0.0032671837533781,1,2894.0632112634503,212.27195754272847,146.23529521918633,358.5072527619148,0.12387678726803021,MAINS
2015-02-09 20:26:59,20.525,34.7,0.0,891.25,0.0051889391260508,0,200.3959606952989,571.7007014099156,268.5276832151255,840.2283846250411,4.1928409220912615,ECO_SOURCE
2015-02-09 13:56:00,21.29,32.975,469.25,1130.5,0.0051684009965302,1,2795.5977166885928,477.5923692050102,114.04626794209213,591.6386371471024,0.2116322508117881,MAINS
2015-02-07 01:24:00,19.945,18.7,0.0,441.0,0.0026870758812226,0,339.4068405335495,347.83891039332946,92.49541288839097,440.33432328172046,1.2973643153140708,ECO_SOURCE
2015-02-05 13:11:00,22.745,26.0,22.0,963.25,0.0044482068960374,0,429.9041639313957,519.9291426362502,177.4384433772134,697.3675860134636,1.6221466189956462,ECO_SOURCE
2015-02-09 13:41:59,21.2,32.9,454.0,1113.0,0.0051279196436793,1,2620.1052240037097,552.527529239132,110.50483544948064,663.0323646886127,0.2530556248712223,MAINS
2015-02-05 16:34:59,22.39,26.4633333333333,444.0,1057.33333333333,0.0044307853865307,1,2587.325591998248,604.9120104158932,318.667289707743,923.5793001236361,0.3569629207008058,MAINS
2015-02-09 05:48:00,19.39,26.79,0.0,465.0,0.0037253165211672,0,324.44920156668616,857.8741578198263,87.96455109677203,945.8387089165983,2.915213550686436,ECO_SOURCE
2015-02-09 13:50:00,21.29,32.9666666666667,467.333333333333,1123.33333333333,0.005167084004874,1,2385.662433367557,578.2725887438837,159.14742574185175,737.4200144857355,0.3091049279108642,MAINS
2015-02-09 06:40:59,19.29,26.34,0.0,465.5,0.003639508231732,0,961.2873013718689,587.1628162457973,52.75276976602827,639.9155860118256,0.6656860910350022,MAINS
2015-02-08 07:02:59,19.2,31.39,0.0,429.333333333333,0.0043177094529651,0,335.7693510306748,202.48230495356532,167.18380924729374,369.66611420085906,1.1009525231118773,ECO_SOURCE
2015-02-05 02:43:00,21.1,24.89,0.0,435.5,0.00384783443575,0,408.48593580291436,681.72332537613,286.14294162703214,967.8662670031622,2.369399242842321,ECO_SOURCE
2015-02-09 04:21:00,19.29,26.7,0.0,471.0,0.0036895460021657,0,320.57605609780296,743.4038672278695,173.77173969437945,917.1756069222489,2.8610234279082665,ECO_SOURCE
2015-02-07 01:41:59,19.89,18.815,0.0,435.0,0.0026944312398122,0,325.35148832776326,655.5202090658813,243.2934546676427,898.813663733524,2.7625927526971923,ECO_SOURCE
2015-02-08 21:42:59,19.5,27.6,0.0,447.0,0.0038651695797575,0,377.93178653364936,709.902238148333,263.93473594487625,973.8369740932093,2.576753289330701,ECO_SOURCE
2015-02-04 23:35:00,21.2,25.34,0.0,465.5,0.003942121131448,0,1154.6840000195632,802.5352765464353,351.44865587255083,1153.9839324189861,0.9993937149899321,ECO_SOURCE
2015-02-06 11:16:00,21.79,20.6225,462.75,833.5,0.003322960929007,1,1268.2249123157164,404.3956001559994,373.7082232239897,778.1038233799891,0.6135377217588398,MAINS
2015-02-05 08:58:59,21.5,24.39,457.333333333333,782.333333333333,0.0038642764773461,1,1754.5622724784946,674.1443640139589,225.53571143748067,899.6800754514396,0.5127661124164898,MAINS
2015-02-09 22:53:59,20.445,33.045,0.0,552.5,0.0049149713173495,0,448.1560142735965,342.4910272166923,196.08884818744878,538.5798754041411,1.2017687105619015,ECO_SOURCE
2015-02-07 18:19:00,20.34,22.445,0.0,442.0,0.0033082949578363,0,262.95940318373636,508.8112119106753,229.35135628574886,738.1625681964242,2.8071350910416064,ECO_SOURCE
2015-02-05 09:07:00,21.6,24.55,484.5,811.0,0.0039138170422939,1,2746.385471317698,476.24939704393677,98.42211305141848,574.6715100953552,0.20924648637164234,MAINS
2015-02-07 07:18:00,19.7,19.39,0.0,448.0,0.0027444541255403,0,454.9016818472369,376.8794979744923,256.4309085792494,633.3104065537417,1.3921918335892574,ECO_SOURCE
2015-02-07 06:42:59,19.7,19.2,0.0,445.0,0.0027174440986856,0,274.3797349417422,148.05630878412464,306.09887929668537,454.15518808081003,1.6552067454152135,ECO_SOURCE
2015-02-05 12:34:00,22.7,26.89,539.0,1113.66666666667,0.004588962457728,0,211.97675976912538,646.7565403223518,221.01914721377514,867.775687536127,4.093730314970685,ECO_SOURCE
2015-02-05 13:05:00,22.89,25.945,534.0,987.0,0.0044781976508332,1,2706.5791455241583,494.2224389980948,401.68521088573544,895.9076498838302,0.33101106663198204,MAINS
2015-02-10 04:14:59,20.2,32.9,0.0,448.0,0.0048191465636018,0,947.0505898583036,627.2342282966109,270.6523837900046,897.8866120866155,0.9480872740081985,MAINS
2015-02-06 22:27:59,20.0,18.89,0.0,437.0,0.0027238032974594,0,319.1873878837717,246.67963190901554,192.80957177981517,439.4892036888307,1.3769002798095065,ECO_SOURCE
2015-02-07 08:25:59,19.7,19.55,6.0,459.0,0.0027672012229157,0,226.08186820767625,654.7467640509096,100.10556424479654,754.8523282957062,3.3388450576775464,ECO_SOURCE
2015-02-10 06:08:00,20.1,33.09,0.0,449.5,0.0048170646240456,0,2002.4732834562903,736.8403461998003,309.60433978125974,1046.44468598106,0.5225761035747181,MAINS
2015-02-09 16:56:00,22.1,38.79,433.0,2007.0,0.0064010594243045,1,2234.873976275392,526.2303232369741,321.1517284890855,847.3820517260596,0.379163237265975,MAINS
2015-02-06 16:11:00,21.9633333333333,21.4633333333333,469.0,885.666666666667,0.003496209854666,1,1711.7407178251174,601.4426182126108,239.86425834853142,841.3068765611422,0.4914920044842303,MAINS
2015-02-06 15:48:00,22.1,21.445,479.0,883.5,0.0035226073082043,1,2398.495656044909,253.101373182336,277.21505949327974,530.3164326756157,0.22110377033165082,MAINS
2015-02-09 22:01:59,20.5,33.4,0.0,622.0,0.004985222965902,0,251.42966134241541,485.1457206747757,212.72722913666357,697.8729498114393,2.7756190183982494,ECO_SOURCE
2015-02-08 14:09:00,20.675,26.4175,151.0,426.6,0.0039794141423384,0,1698.206499381801,853.473792043307,35.96152949770109,889.4353215410081,0.5237498041991888,MAINS
2015-02-06 15:42:59,22.1,21.1633333333333,479.0,892.333333333333,0.0034760814966342,1,2039.4744375479906,749.3055373960314,122.98190409022146,872.2874414862529,0.4277020713900108,MAINS
2015-02-05 17:50:00,22.125,24.2675,433.0,878.5,0.003995333191622,1,450.35080647432665,450.35902560288184,154.3387664858488,604.6977920887307,1.3427261223816704,ECO_SOURCE
2015-02-09 07:59:00,19.5,26.5,0.0,473.0,0.0037102040844392,0,389.2264994122303,498.2498744202974,191.47294982073112,689.7228242410285,1.7720346001173528,ECO_SOURCE
2015-02-04 20:16:00,21.7,27.0,0.0,528.5,0.004333714055788,0,223.68182088396668,198.80036117898598,237.98437719366092,436.78473837264687,1.9527055736873038,ECO_SOURCE
2015-02-07 08:22:00,19.625,19.5,10.0,458.0,0.0027472094436211,0,243.15034129709326,731.7543461805816,329.5230549800844,1061.277401160666,4.364696325323862,ECO_SOURCE
2015-02-06 20:17:00,20.39,19.1,0.0,458.5,0.0028217677022694,0,1385.4024765822007,208.56010067712958,68.74368353325882,277.3037842103884,0.20016117258177502,MAINS
2015-02-05 00:24:59,21.29,25.2,0.0,454.0,0.003942047886573,0,2496.1890057558185,670.2576520445274,231.55400519535957,901.8116572398869,0.36127539026910677,MAINS
2015-02-08 02:32:59,19.39,30.89,0.0,434.5,0.0042993879384934,0,1150.6809735659413,714.7910987029832,158.5626075193551,873.3537062223382,0.7589885696257144,MAINS
